OID_,FID_1,PERIMETER,DOMCountyI,FIPS,FIPS_INT,CountyName,StateAbbr,SHAPE_Leng,OBJECTID,CountyName_1,loc_ID,year,yield,Precipitation,SolarRadiation,AverageMax,AverageMin,AvergaeTemperature,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14,W_1_15,W_1_16,W_1_17,W_1_18,W_1_19,W_1_20,W_1_21,W_1_22,W_1_23,W_1_24,W_1_25,W_1_26,W_1_27,W_1_28,W_1_29,W_1_30,W_1_31,W_1_32,W_1_33,W_1_34,W_1_35,W_1_36,W_1_37,W_1_38,W_1_39,W_1_40,W_1_41,W_1_42,W_1_43,W_1_44,W_2_10,W_2_11,W_2_12,W_2_13,W_2_14,W_2_15,W_2_16,W_2_17,W_2_18,W_2_19,W_2_20,W_2_21,W_2_22,W_2_23,W_2_24,W_2_25,W_2_26,W_2_27,W_2_28,W_2_29,W_2_30,W_2_31,W_2_32,W_2_33,W_2_34,W_2_35,W_2_36,W_2_37,W_2_38,W_2_39,W_2_40,W_2_41,W_2_42,W_2_43,W_2_44,W_4_10,W_4_11,W_4_12,W_4_13,W_4_14,W_4_15,W_4_16,W_4_17,W_4_18,W_4_19,W_4_20,W_4_21,W_4_22,W_4_23,W_4_24,W_4_25,W_4_26,W_4_27,W_4_28,W_4_29,W_4_30,W_4_31,W_4_32,W_4_33,W_4_34,W_4_35,W_4_36,W_4_37,W_4_38,W_4_39,W_4_40,W_4_41,W_4_42,W_4_43,W_4_44,W_5_10,W_5_11,W_5_12,W_5_13,W_5_14,W_5_15,W_5_16,W_5_17,W_5_18,W_5_19,W_5_20,W_5_21,W_5_22,W_5_23,W_5_24,W_5_25,W_5_26,W_5_27,W_5_28,W_5_29,W_5_30,W_5_31,W_5_32,W_5_33,W_5_34,W_5_35,W_5_36,W_5_37,W_5_38,W_5_39,W_5_40,W_5_41,W_5_42,W_5_43,W_5_44,State,lat,long,DOMCountyI_1,Shape_Length,Shape_Area
52,52,154073.600000000005821,8,19015,19015,Boone,IA,1.624894663125904,7,boone,201,2018,193.699999999999989,2.730519480000000,394.597403100000008,12.500000000000000,1.112554113000000,6.806277057000000,1.535714286000000,2.976190476000000,3.964285714000000,2.095238095000000,0.345238095000000,4.952380952000000,0.821428571000000,0.000000000000000,10.869047620000000,1.250000000000000,1.226190476000000,0.642857143000000,4.630952381000000,3.130952381000000,12.833333330000000,12.833333330000000,9.690476190000000,4.202380952000000,0.964285714000000,0.190476190000000,0.642857143000000,1.500000000000000,6.821428571000000,3.761904762000000,8.369047619000000,10.380952380000000,6.904761905000000,0,5.678571429000000,5.250000000000000,6.690476190000000,8.654761905000001,1.095238095000000,0.273809524000000,3.035714286000000,322.628571500000021,353.257143699999972,311.085714399999972,366.019047100000023,498.933335399999976,393.333336200000019,425.904763399999979,527.695236600000044,359.923807599999975,380.457143700000017,401.333334400000012,384.914286699999991,419.504760400000009,395.428573200000017,306.819046899999989,290.514284999999973,329.752380899999991,430.590475500000025,400.876190699999995,413.485713400000009,434.895239000000004,425.942857300000014,379.504762599999992,326.933332399999983,325.942857500000002,289.676190899999995,273.028571199999988,400.495238500000028,325.714285399999994,283.885715600000026,206.590475300000008,218.971428099999997,311.504762700000015,303.657143200000007,235.542857599999991,3.684523810000000,6.976190476000000,6.232142857000000,7.154761905000000,3.517857143000000,9.565476190000000,8.196428571000000,20.690476189999998,23.500000000000000,22.035714290000001,25.946428569999998,28.261904760000000,32.410714290000001,29.755952380000000,28.488095240000000,27.101190480000000,28.529761900000000,29.291666670000001,31.648809520000000,28.684523810000002,27.047619050000002,28.952380949999998,29.434523810000002,28.678571430000002,25.720238100000000,27.214285709999999,24.434523810000002,28.309523810000002,26.809523810000002,17.994047620000000,15.869047620000000,13.321428570000000,14.327380950000000,15.386904760000000,13.589285710000000,-5.178571429000000,-3.452380952000000,-1.369047619000000,-2.541666667000000,-8.178571429000000,-1.250000000000000,-2.244047619000000,2.946428571000000,10.666666670000000,9.976190475999999,12.863095240000000,15.821428570000000,17.083333329999999,16.666666670000001,18.000000000000000,17.821428569999998,18.761904760000000,17.273809520000000,20.119047620000000,17.535714290000001,14.315476190000000,15.071428570000000,16.839285709999999,17.630952380000000,15.250000000000000,16.827380949999998,15.875000000000000,14.696428570000000,13.785714290000000,7.464285714000000,6.857142857000000,5.226190476000000,0.440476190000000,0.595238095000000,1.470238095000000,iowa,42.017179800000001,-93.925411400000002,8,207586.977076301467605,2694762789.696683406829834
53,53,154075.399999999994179,85,19169,19169,Story,IA,1.625114814122280,79,story,278,2018,192.300000000000011,2.717532467000000,394.147186299999987,12.471320349999999,1.007575758000000,6.739448052000000,2.702380952000000,2.595238095000000,4.119047619000000,1.702380952000000,0.261904762000000,4.690476190000000,0.678571429000000,0.000000000000000,9.630952381000000,1.309523810000000,2.202380952000000,2.642857143000000,3.976190476000000,4.571428571000000,18.261904760000000,9.619047619000000,19.535714290000001,4.702380952000000,0.928571429000000,0.690476190000000,1.654761905000000,1.166666667000000,7.988095238000000,3.904761905000000,7.214285714000000,17.500000000000000,12.630952380000000,0,5.547619048000000,5.952380952000000,7.571428571000000,7.666666667000000,0.988095238000000,0.309523810000000,4.190476190000000,306.666667000000018,362.857145399999979,335.619047700000010,366.666667800000027,494.819046700000001,391.923808899999983,410.057142899999974,523.809523799999965,368.457141900000011,376.152381699999978,398.590475900000001,358.933335100000022,407.580951500000026,403.695240599999977,322.057142300000010,293.790475399999991,325.485714700000017,431.238095199999975,403.923809600000027,400.990476300000012,420.190477600000008,424.152381199999979,369.600001599999985,329.523807499999975,335.238094900000021,281.980951600000026,260.609524899999997,406.514286900000002,323.390475499999980,283.619048599999985,204.685713200000009,218.171426999999994,319.504762000000028,302.857145399999979,231.771430199999998,3.261904762000000,7.005952381000000,6.285714286000000,6.738095238000000,3.452380952000000,9.309523810000000,8.494047619000000,20.750000000000000,23.869047620000000,21.976190480000000,26.041666670000001,28.202380949999998,32.059523810000002,29.750000000000000,28.625000000000000,27.119047620000000,28.571428569999998,29.244047620000000,31.535714290000001,28.369047620000000,26.738095240000000,28.791666670000001,29.464285709999999,28.702380949999998,25.833333329999999,27.291666670000001,24.154761900000000,28.404761900000000,26.452380949999998,17.880952380000000,16.184523810000002,13.845238100000000,14.029761900000000,15.273809520000000,13.339285710000000,-5.267857143000000,-3.678571429000000,-2.047619048000000,-3.053571429000000,-8.232142856999999,-1.500000000000000,-1.946428571000000,2.958333333000000,10.875000000000000,10.065476190000000,12.910714290000000,16.095238100000000,17.357142860000000,16.440476189999998,17.797619050000002,17.809523810000002,18.559523810000002,17.130952380000000,19.827380949999998,17.565476189999998,14.488095240000000,15.160714290000000,16.976190480000000,17.809523810000002,15.148809520000000,16.863095240000000,16.023809520000000,14.416666670000000,13.803571430000000,7.428571429000000,7.107142857000000,5.797619048000000,0.226190476000000,1.011904762000000,1.976190476000000,iowa,42.016161199999999,-93.489193999999998,85,207599.920557789155282,2695361520.786245346069336
54,54,154013.500000000000000,64,19127,19127,Marshall,IA,1.623749527519493,61,marshall,257,2018,226.000000000000000,2.409812410000000,398.083694200000025,12.259018760000000,0.554112555000000,6.406565657000000,2.253968254000000,2.174603175000000,4.539682540000000,1.920634921000000,0.317460317000000,3.571428571000000,0.714285714000000,0.000000000000000,5.936507937000000,2.444444444000000,2.634920635000000,2.619047619000000,1.968253968000000,3.746031746000000,8.285714285999999,9.301587302000000,12.952380950000000,2.063492063000000,1.841269841000000,5.761904762000000,1.000000000000000,0.333333333000000,8.761904762000000,2.793650794000000,7.142857143000000,18.968253969999999,14.968253969999999,0,5.873015873000000,4.793650794000000,7.349206349000000,7.984126984000000,0.460317460000000,0.380952381000000,3.904761905000000,316.901584700000001,377.701587000000018,350.222222499999987,357.841269800000020,495.288891499999977,399.999999500000001,396.596826500000020,527.847622300000012,383.492061799999988,376.736508099999980,396.292062699999974,351.593653800000027,409.955556199999990,404.063490899999977,329.295237199999974,292.114285199999983,336.711111399999993,435.758731399999988,405.892065100000025,370.387302700000021,414.374604200000022,435.250794400000018,373.638096399999995,335.390474799999993,333.511111299999982,293.536506799999984,250.920635900000008,412.139686200000028,320.304761900000017,289.523811299999977,197.942858500000000,214.806347600000009,323.504758600000002,301.714284299999974,234.565080599999987,3.023809524000000,6.952380952000000,6.198412698000000,6.134920635000000,3.071428571000000,8.992063492000000,7.952380952000000,20.579365079999999,23.992063490000000,22.063492060000002,25.888888890000000,27.642857140000000,32.031746030000001,29.674603170000001,28.373015870000000,27.190476189999998,28.547619050000002,29.166666670000001,31.380952380000000,27.920634920000001,26.246031750000000,28.420634920000001,29.444444440000002,28.722222219999999,25.603174599999999,27.380952380000000,24.031746030000001,28.253968250000000,26.182539680000001,17.968253969999999,16.373015870000000,14.333333330000000,13.253968250000000,14.912698410000001,13.349206349999999,-5.634920635000000,-4.214285714000000,-2.888888889000000,-3.619047619000000,-8.857142856999999,-1.928571429000000,-2.341269841000000,2.412698413000000,10.746031750000000,9.833333333000001,12.587301589999999,15.976190480000000,17.539682540000001,15.928571430000000,17.682539680000001,17.936507939999998,18.412698410000001,16.722222219999999,19.428571430000002,17.373015870000000,14.293650789999999,14.992063490000000,16.920634920000001,17.738095240000000,14.857142860000000,16.880952380000000,16.119047620000000,13.857142860000000,13.714285710000000,7.325396825000000,7.047619048000000,6.309523810000000,-0.063492063000000,0.841269841000000,1.960317460000000,iowa,42.037812500000001,-92.991570400000001,64,207518.587746168836020,2693328764.025908470153809
55,55,208161.799999999988358,23,19045,19045,Clinton,IA,2.243616872737037,22,clinton,216,2018,210.800000000000011,2.494434137000000,397.657886099999985,12.863636359999999,0.929035250000000,6.896335807000000,2.918367347000000,0.438775510000000,4.846938776000000,2.948979592000000,0.887755102000000,2.224489796000000,0.693877551000000,0.000000000000000,4.581632653000000,3.132653061000000,4.765306122000000,2.387755102000000,1.387755102000000,12.928571430000000,0.857142857000000,9.826530612000001,1.857142857000000,0.000000000000000,2.367346939000000,5.234693878000000,0.112244898000000,0.214285714000000,5.061224490000000,3.897959184000000,9.091836734999999,18.938775509999999,12.418367350000000,0,4.683673469000000,2.653061224000000,14.387755100000000,9.020408163000001,0.377551020000000,0.642857143000000,4.010204082000000,318.465308800000003,419.036733500000025,397.093878099999984,355.885714599999972,417.828572800000018,378.285715400000015,382.726531399999999,526.432659199999989,419.200000100000011,374.497960599999999,384.783672400000000,362.906122499999981,397.616327099999978,395.689794399999982,311.640819000000022,284.342857200000026,379.820405900000026,472.620406199999991,406.465306199999986,335.085714999999993,426.742855799999973,429.485715000000027,353.306120700000008,342.661225000000002,318.955101800000023,309.942858199999989,249.012245600000000,425.208164099999976,327.967348099999981,321.240816199999983,198.759184599999998,230.889797299999998,308.995917000000020,266.971426500000007,205.551020599999987,2.882653061000000,8.076530612000001,7.622448980000000,8.061224490000001,3.015306122000000,9.244897958999999,8.632653060999999,20.142857140000000,25.765306120000002,22.408163269999999,25.647959180000001,26.943877550000000,30.974489800000001,28.500000000000000,27.382653059999999,26.729591840000001,29.545918369999999,29.897959180000001,31.076530609999999,27.081632650000000,26.806122450000000,28.750000000000000,29.051020410000000,29.193877550000000,26.234693879999998,27.984693879999998,25.260204080000001,27.974489800000001,26.443877550000000,19.596938779999999,19.112244900000000,16.811224490000001,12.556122450000000,13.571428570000000,12.535714290000000,-5.948979592000000,-4.270408163000000,-3.867346939000000,-2.229591837000000,-7.494897959000000,-0.663265306000000,-1.234693878000000,2.576530612000000,11.301020410000000,9.540816327000000,12.510204079999999,14.581632650000000,17.647959180000001,14.729591839999999,18.377551019999999,18.076530609999999,18.545918369999999,16.244897959999999,18.729591840000001,17.459183670000002,14.637755100000000,15.489795920000001,17.627551019999999,18.000000000000000,15.397959180000001,17.515306120000002,17.204081630000001,12.556122450000000,13.821428570000000,6.887755102000000,9.790816327000000,6.627551020000000,-0.336734694000000,1.234693878000000,3.295918367000000,iowa,41.844473499999999,-90.188737900000007,23,279584.240207142254803,3321895219.613381385803223
56,56,155209.700000000011642,16,19031,19031,Cedar,IA,1.632345946453576,15,cedar,209,2018,222.199999999999989,2.360750361000000,395.945743800000002,13.196248199999999,1.120490620000000,7.158369408000000,4.746031746000000,0.746031746000000,4.380952381000000,1.984126984000000,0.714285714000000,2.015873016000000,0.714285714000000,0.000000000000000,4.444444444000000,3.349206349000000,2.873015873000000,2.682539683000000,2.460317460000000,6.571428571000000,1.841269841000000,11.333333330000000,2.888888889000000,0.000000000000000,2.000000000000000,5.000000000000000,0.492063492000000,0.206349206000000,5.063492063000000,3.380952381000000,11.952380950000000,15.873015870000000,13.714285710000000,0,5.190476190000000,3.317460317000000,15.238095240000000,9.936507937000000,0.253968254000000,0.555555556000000,5.285714286000000,314.260319499999980,409.600002200000006,381.104762499999993,339.860317500000008,448.609522700000014,370.133330800000010,402.488888499999973,525.257145499999979,417.269842999999980,375.771429899999987,371.047619499999996,359.568254000000024,399.695237399999996,420.012697699999990,321.523809500000027,294.552381000000025,367.339682700000026,470.146030999999994,408.888887899999986,345.853967300000022,414.120637400000021,429.714284700000007,362.971429699999987,340.419047999999975,317.053968600000019,295.517459900000006,238.019048999999995,428.038096100000018,331.073016499999994,312.228570100000013,191.238097100000005,216.279365399999989,317.612698500000022,276.114286199999981,210.996825599999994,3.492063492000000,8.507936508000000,7.579365079000000,7.611111111000000,3.555555556000000,9.746031746000000,9.468253968000001,20.650793650000001,25.984126979999999,22.888888890000000,25.674603170000001,27.793650790000001,31.333333329999999,29.317460319999999,27.984126979999999,27.476190480000000,29.547619050000002,30.023809520000000,31.706349209999999,27.563492060000002,26.896825400000001,28.992063490000000,29.650793650000001,29.555555559999998,26.214285709999999,28.142857140000000,25.126984130000000,28.293650790000001,26.603174599999999,19.531746030000001,19.142857140000000,16.444444440000002,12.968253969999999,14.238095240000000,13.214285710000000,-5.380952381000000,-4.198412698000000,-3.619047619000000,-2.214285714000000,-7.849206349000000,-0.380952381000000,-1.111111111000000,2.690476190000000,11.341269840000001,9.873015873000000,13.174603169999999,15.246031750000000,17.849206349999999,15.253968250000000,18.396825400000001,18.396825400000001,18.444444440000002,16.222222219999999,19.039682540000001,17.349206349999999,14.555555560000000,15.523809520000000,17.412698410000001,18.031746030000001,15.190476190000000,17.603174599999999,17.166666670000001,12.563492060000000,13.587301589999999,6.952380952000000,9.698412698000000,6.880952381000000,-0.365079365000000,1.341269841000000,3.230158730000000,iowa,41.760860800000003,-91.126319800000005,16,208213.598857141099870,2711410289.252151012420654
57,57,198742.799999999988358,43,19085,19085,Harrison,IA,2.153904568064846,41,harrison,236,2018,176.099999999999994,2.586038961000000,391.631168899999977,13.350649349999999,1.308441558000000,7.329545454000000,2.232142857000000,3.571428571000000,4.000000000000000,2.571428571000000,0.339285714000000,0.964285714000000,0.553571429000000,0.267857143000000,7.178571429000000,1.250000000000000,5.517857143000000,2.017857143000000,4.267857143000000,2.196428571000000,4.750000000000000,14.017857140000000,12.803571430000000,1.642857143000000,1.535714286000000,1.089285714000000,1.750000000000000,0.714285714000000,0.517857143000000,3.946428571000000,27.553571430000002,3.696428571000000,6.857142857000000,0,8.000000000000000,4.642857143000000,3.000000000000000,6.178571429000000,1.071428571000000,0.803571429000000,2.232142857000000,320.457143200000019,330.114287100000013,306.914286500000003,368.171426999999994,497.371426699999972,422.171430600000008,455.714286300000026,517.485716700000012,348.514284400000008,392.914284599999974,348.114284499999997,378.228570699999977,426.742856700000004,400.285713199999975,339.828571000000011,285.828570800000023,340.971429300000011,419.600000700000010,407.485715000000027,408.399999299999990,392.285714799999994,426.171428100000014,405.200000799999998,332.285715100000004,325.942858300000012,313.542858400000000,306.457142700000020,387.199999699999978,351.142856600000016,257.600001700000007,224.628572600000012,211.714285899999993,323.314284499999985,289.942857699999990,231.714283499999993,4.821428571000000,7.535714286000000,7.866071429000000,8.696428571000000,3.553571429000000,11.562500000000000,10.017857140000000,20.928571430000002,23.848214290000001,23.625000000000000,24.401785709999999,29.178571430000002,31.750000000000000,30.508928569999998,30.517857140000000,26.500000000000000,29.428571430000002,29.794642860000000,31.910714290000001,28.651785709999999,26.883928569999998,29.044642860000000,30.080357140000000,28.392857140000000,25.187500000000000,27.232142860000000,24.383928569999998,28.607142860000000,27.616071430000002,17.937500000000000,15.794642860000000,11.607142860000000,15.267857140000000,16.205357140000000,13.526785710000000,-4.312500000000000,-3.044642857000000,0.223214286000000,-1.928571429000000,-8.803571429000000,-1.312500000000000,-1.955357143000000,2.250000000000000,10.758928570000000,9.946428571000000,12.571428570000000,16.008928569999998,17.000000000000000,16.830357140000000,19.383928569999998,17.178571430000002,18.964285709999999,17.794642860000000,19.964285709999999,17.285714290000001,14.696428570000000,15.285714290000000,16.991071430000002,17.312500000000000,14.919642860000000,16.473214290000001,15.026785710000000,15.696428570000000,13.607142860000000,8.035714285999999,6.366071429000000,4.107142857000000,0.455357143000000,1.562500000000000,1.071428571000000,iowa,41.665915499999997,-95.797631499999994,43,266037.132498684048187,3253501805.285846233367920
58,58,165571.500000000000000,83,19165,19165,Shelby,IA,1.749373160513776,77,shelby,276,2018,189.199999999999989,2.379870130000000,388.187012499999980,12.820616879999999,0.942370130000000,6.881493507000000,1.267857143000000,2.589285714000000,3.375000000000000,1.964285714000000,0.089285714000000,3.625000000000000,0.428571429000000,0.214285714000000,7.607142857000000,1.446428571000000,3.571428571000000,0.696428571000000,5.125000000000000,3.928571429000000,5.803571429000000,12.303571430000000,11.410714290000000,0.875000000000000,1.910714286000000,0.285714286000000,0.642857143000000,0.303571429000000,0.928571429000000,4.803571429000000,23.821428569999998,4.589285714000000,5.714285714000000,0,7.410714286000000,4.928571429000000,4.625000000000000,7.714285714000000,0.732142857000000,0.482142857000000,1.857142857000000,333.714285700000005,336.285713999999984,281.314284600000008,362.628570000000025,478.914284800000019,385.714286000000016,444.400001499999973,526.285714299999995,350.399999600000001,391.771427200000005,378.628569700000014,381.942857199999992,415.257142199999976,397.085715199999981,328.742856200000006,289.085714900000028,325.771428200000003,429.771427200000005,408.571426400000007,420.400003200000015,421.828570800000023,444.457143499999972,407.600000700000010,331.771429099999978,329.200000799999998,302.800000599999976,283.714287099999979,393.142857100000015,348.514285500000028,268.742857800000024,222.514285300000012,216.628572200000008,316.171428999999989,292.857145600000024,242.171427899999998,4.446428571000000,6.937500000000000,7.232142857000000,8.089285714000001,3.169642857000000,10.687500000000000,8.705357143000001,20.491071430000002,23.294642860000000,23.044642860000000,24.928571430000002,28.276785709999999,31.830357140000000,29.767857140000000,29.169642860000000,26.473214290000001,28.937500000000000,28.991071430000002,31.464285709999999,28.205357140000000,26.446428569999998,28.508928569999998,29.767857140000000,28.169642860000000,24.937500000000000,27.142857140000000,24.133928569999998,28.035714290000001,27.375000000000000,17.955357140000000,15.455357140000000,12.098214290000000,14.044642860000000,15.660714290000000,13.535714290000000,-4.714285714000000,-3.553571429000000,-0.303571429000000,-2.392857143000000,-9.107142856999999,-1.330357143000000,-2.357142857000000,1.946428571000000,10.491071430000000,9.366071429000000,12.321428570000000,15.526785710000000,16.750000000000000,16.223214290000001,18.776785709999999,17.187500000000000,18.535714290000001,16.973214290000001,19.741071430000002,16.928571430000002,14.053571430000000,14.580357140000000,16.375000000000000,16.785714290000001,14.392857140000000,16.258928569999998,15.089285710000000,14.883928570000000,13.419642860000000,7.812500000000000,6.160714286000000,4.196428571000000,0.285714286000000,0.785714286000000,0.660714286000000,iowa,41.668242999999997,-95.316362299999994,83,221749.408679654443404,2747844446.174219608306885
59,59,144819.200000000011642,5,19009,19009,Audubon,IA,1.500154539729269,4,audubon,198,2018,179.400000000000006,2.612554113000000,389.014720000000011,12.445887450000001,0.701298701000000,6.573593074000000,1.190476190000000,2.214285714000000,3.142857143000000,1.833333333000000,0.047619048000000,4.190476190000000,0.476190476000000,0.190476190000000,10.047619050000000,2.500000000000000,2.904761905000000,0.619047619000000,6.000000000000000,5.500000000000000,6.785714286000000,11.571428570000000,10.476190480000000,1.476190476000000,1.452380952000000,0.000000000000000,0.309523810000000,0.047619048000000,1.309523810000000,4.690476190000000,17.261904760000000,6.309523810000000,8.476190475999999,0,5.976190476000000,5.690476190000000,4.761904762000000,10.523809520000000,0.809523810000000,0.357142857000000,1.976190476000000,347.123812699999974,348.190480200000025,289.828569899999991,369.523810599999990,456.761902599999985,373.104763600000013,437.028571699999986,527.009526599999958,356.190477100000010,381.485718099999985,392.914287000000002,384.685714700000005,415.542856099999995,391.390473900000018,322.361902100000009,288.533334599999989,312.914285600000028,435.428569999999979,408.761906199999999,425.447619499999973,438.552381200000013,449.676193200000000,411.961904600000025,336.380951999999979,329.066666399999974,301.638095700000008,265.980951600000026,396.419046299999991,348.114287199999978,265.219045499999993,214.552382300000005,213.333333699999997,308.495237400000008,297.219051900000011,246.095239200000009,4.059523810000000,6.678571429000000,6.738095238000000,7.761904762000000,2.964285714000000,10.166666670000000,7.904761905000000,20.035714290000001,23.023809520000000,22.369047620000000,25.202380949999998,27.809523810000002,31.785714290000001,29.357142860000000,28.321428569999998,26.416666670000001,28.297619050000002,28.583333329999999,31.250000000000000,28.059523810000002,26.333333329999999,28.261904760000000,29.654761900000000,28.226190480000000,24.845238100000000,27.250000000000000,23.976190480000000,27.678571430000002,27.190476189999998,17.845238100000000,15.428571430000000,12.309523810000000,13.297619050000000,15.214285710000000,13.476190480000000,-5.190476190000000,-3.880952381000000,-0.785714286000000,-2.738095238000000,-9.142857143000001,-1.273809524000000,-2.785714286000000,1.880952381000000,10.333333330000000,9.190476190000000,12.107142860000000,15.178571430000000,16.452380949999998,15.964285710000000,18.273809520000000,17.250000000000000,18.190476189999998,16.511904760000000,19.714285709999999,16.773809520000000,13.726190480000000,14.333333330000000,16.035714290000001,16.476190480000000,14.309523810000000,16.250000000000000,15.011904760000000,14.428571430000000,13.250000000000000,7.666666667000000,6.119047619000000,4.154761905000000,0.190476190000000,0.309523810000000,0.523809524000000,iowa,41.670205000000003,-94.910652600000006,5,194034.244270315160975,2060926652.063948154449463
60,60,163339.000000000000000,39,19077,19077,Guthrie,IA,1.722650905689581,37,guthrie,232,2018,192.300000000000011,2.813852814000000,389.838961900000015,12.829004330000000,1.076839827000000,6.952922078000000,1.071428571000000,2.452380952000000,3.166666667000000,2.547619048000000,0.166666667000000,4.452380952000000,0.571428571000000,0.023809524000000,10.500000000000000,2.523809524000000,3.476190476000000,0.500000000000000,5.595238095000000,4.452380952000000,7.880952381000000,10.404761900000000,10.619047620000000,1.690476190000000,0.904761905000000,0.000000000000000,0.142857143000000,0.000000000000000,1.880952381000000,3.071428571000000,13.285714290000000,6.738095238000000,9.714285714000001,0,5.023809524000000,5.500000000000000,4.595238095000000,10.023809520000000,0.833333333000000,0.357142857000000,2.357142857000000,344.761903700000005,340.647622200000001,281.904763699999990,365.638098899999989,477.485711200000026,377.828569300000026,442.590479899999991,527.161910300000045,356.419044900000017,381.409524799999986,392.380952400000012,387.199999100000014,419.047619800000007,388.495235600000001,321.600000299999977,288.000000000000000,310.095240300000000,433.599999599999990,408.838097699999992,423.542857599999991,444.342857700000025,445.257143999999982,400.152381900000023,349.104761800000006,330.666665899999998,294.933333600000026,264.457142799999986,397.866668000000004,344.152380800000003,275.200000600000010,208.609525800000000,217.828571899999986,314.590478099999984,299.580951500000026,244.799998499999987,4.357142857000000,7.214285714000000,6.785714286000000,8.011904762000000,3.488095238000000,10.595238100000000,8.380952381000000,20.535714290000001,23.476190480000000,22.559523810000002,25.714285709999999,28.321428569999998,32.297619050000002,29.690476189999998,28.535714290000001,27.023809520000000,28.619047620000000,29.178571430000002,31.952380949999998,28.654761900000000,27.023809520000000,28.940476189999998,30.083333329999999,28.809523810000002,25.535714290000001,27.642857140000000,24.392857140000000,28.142857140000000,27.357142860000000,18.083333329999999,15.857142860000000,13.011904760000000,13.964285710000000,15.392857140000000,13.797619050000000,-5.023809524000000,-3.547619048000000,-0.678571429000000,-2.297619048000000,-8.559523810000000,-0.857142857000000,-2.357142857000000,2.309523810000000,10.690476190000000,9.654761905000001,12.511904760000000,15.607142860000000,16.654761900000000,16.452380949999998,18.380952380000000,17.702380949999998,18.571428569999998,17.047619050000002,20.107142860000000,17.214285709999999,13.964285710000000,14.845238100000000,16.380952380000000,16.964285709999999,14.797619050000000,16.750000000000000,15.666666670000000,14.654761900000000,13.690476190000000,7.738095238000000,6.702380952000000,4.880952381000000,0.404761905000000,0.452380952000000,0.976190476000000,iowa,41.672197599999997,-94.498598299999998,39,218824.040256373380544,2755824341.173496723175049
61,61,177786.299999999988358,52,19103,19103,Johnson,IA,1.845052851675179,50,johnson,245,2018,212.300000000000011,2.237662338000000,393.674805100000015,13.418181819999999,1.134415585000000,7.276298702000000,4.300000000000000,1.328571429000000,4.271428571000000,1.900000000000000,0.414285714000000,1.942857143000000,0.757142857000000,0.000000000000000,4.900000000000000,3.557142857000000,1.242857143000000,2.400000000000000,2.014285714000000,8.271428571000000,3.800000000000000,11.371428570000001,2.900000000000000,0.000000000000000,2.428571429000000,5.571428571000000,0.657142857000000,0.042857143000000,4.614285714000000,5.842857143000000,10.428571430000000,14.400000000000000,12.357142860000000,0,6.657142857000000,3.400000000000000,13.057142860000001,9.714285714000001,0.128571429000000,0.442857143000000,6.271428571000000,317.028571800000009,395.611428199999978,348.525711300000012,328.411428500000000,470.582857799999999,375.908569999999997,402.834287599999982,523.840002899999945,416.777140799999984,382.902858600000002,367.999998500000004,363.337141900000006,416.274287200000003,420.800002199999994,315.885714300000018,292.571426799999983,358.948573699999997,465.919999000000018,409.874287600000002,350.857142599999975,411.200001699999973,432.137140299999999,363.291426699999988,339.839999200000022,318.628571899999997,290.468570600000021,232.639999999999986,425.645715800000005,333.257143699999972,313.645715600000017,207.817142300000000,212.845714899999990,319.177144499999997,282.148571600000025,214.354285599999997,4.314285714000000,8.764285714000000,7.578571429000000,7.471428571000000,3.878571429000000,10.207142859999999,9.621428570999999,20.914285710000001,26.007142859999998,23.257142859999998,25.585714289999999,27.828571430000000,31.742857140000002,29.871428569999999,28.314285710000000,27.907142860000000,29.699999999999999,30.135714289999999,32.092857140000000,28.028571430000000,26.878571430000001,29.057142859999999,30.149999999999999,29.750000000000000,26.307142859999999,28.178571430000002,25.128571430000001,28.250000000000000,26.807142859999999,19.528571430000000,19.114285710000001,16.264285709999999,13.092857140000000,14.578571430000000,13.578571430000000,-4.835714286000000,-4.364285714000000,-3.457142857000000,-2.371428571000000,-8.071428571000000,-0.414285714000000,-1.314285714000000,2.728571429000000,11.250000000000000,10.021428569999999,13.307142860000001,15.500000000000000,17.821428569999998,15.521428569999999,18.471428570000000,18.600000000000001,18.600000000000001,16.421428570000000,19.199999999999999,17.492857140000002,14.621428570000001,15.528571430000000,17.399999999999999,18.057142859999999,15.092857140000000,17.699999999999999,17.235714290000001,12.728571430000001,13.500000000000000,6.985714286000000,9.385714286000001,7.257142857000000,-0.307142857000000,1.135714286000000,2.978571429000000,iowa,41.825491999999997,-91.833336000000003,52,238131.769654093368445,2894384527.555976390838623
